student_id,age,gender,first_generation_college,international_student,residency_status,high_school_gpa,sat_score,act_score,advanced_courses_taken,extracurricular_activities,major,enrollment_status,semester_credits,admission_type,starting_semester,family_income,financial_aid_received,pell_grant_eligible,student_loan_amount,has_campus_job,current_gpa,credits_completed,courses_failed,courses_withdrawn,attendance_rate,study_hours_per_week,library_visits_per_month,tutoring_sessions_attended,advisor_meetings,clubs_joined,living_arrangement,has_disability,distance_from_campus_miles,work_hours_per_week,dropped_out
130,17,Female,False,False,In-state,3.47,1419.0,28,2,3,Health Sciences,Full-time,12,Regular,Fall,$30k-$60k,True,True,15580,False,2.46,26,1,0,73.2,9,3,2,3,2,Off-campus,True,15,20,False
131,22,Male,False,False,In-state,3.14,971.0,27,3,3,Education,Full-time,15,Regular,Fall,$100k+,False,True,1411,False,2.96,6,1,0,64.2,12,0,0,0,0,Off-campus,False,15,16,False
132,17,Male,False,False,International,2.43,1065.0,25,7,3,Education,Full-time,15,Regular,Fall,$30k-$60k,True,False,9993,False,3.16,4,0,0,86.9,7,7,0,1,0,On-campus,False,11,1,False
133,17,Female,False,False,In-state,2.36,1329.0,19,2,3,Computer Science,Full-time,18,Regular,Fall,$60k-$100k,False,False,3959,False,3.54,49,0,0,98.1,0,2,1,2,2,On-campus,False,20,11,False
134,19,Male,True,False,Out-of-state,3.35,1293.0,21,0,4,Engineering,Part-time,6,Early Decision,Fall,$60k-$100k,True,False,2684,True,2.84,120,0,1,97.0,11,9,2,1,1,On-campus,False,23,16,False
135,18,Female,False,False,In-state,3.49,952.0,23,0,1,Health Sciences,Full-time,15,Regular,Fall,$100k+,True,False,6547,False,2.9,58,3,0,89.4,8,3,1,1,2,On-campus,False,7,6,False
136,24,Female,False,False,Out-of-state,3.49,1199.0,25,2,3,Computer Science,Full-time,18,Regular,Summer,$100k+,False,False,4924,True,2.65,102,0,1,95.9,4,5,2,0,0,On-campus,False,7,3,True
137,18,Non-binary,False,False,In-state,2.3,934.0,21,2,1,Computer Science,Full-time,15,Regular,Fall,$30k-$60k,False,False,11883,False,3.83,16,0,0,53.0,3,3,3,1,0,At home,False,5,3,True
138,27,Female,False,False,In-state,3.98,1166.0,26,3,4,Business,Part-time,3,Regular,Spring,$60k-$100k,False,True,5693,False,3.23,97,2,1,79.8,1,6,4,1,3,On-campus,False,21,1,False
139,17,Female,False,False,In-state,4.0,1151.7961403508773,27,1,2,Engineering,Full-time,15,Regular,Fall,$30k-$60k,True,True,4678,True,1.81,6,1,1,75.4,18,1,3,0,0,Commuter,False,0,1,True
140,25,Female,True,False,In-state,3.01,1098.0,27,0,3,Engineering,Full-time,12,Regular,Fall,$30k-$60k,False,True,3524,True,2.24,17,0,0,83.3,3,3,2,2,4,Off-campus,True,10,5,False
141,17,Female,True,True,In-state,2.6,1265.0,24,5,3,Education,Full-time,12,Transfer,Fall,$60k-$100k,True,False,7341,True,2.72,16,3,1,72.9,4,3,0,2,0,Commuter,False,2,16,True
142,23,Female,False,False,In-state,3.78,879.0,25,2,5,Arts & Sciences,Full-time,12,Regular,Fall,$30k-$60k,False,True,41,True,2.81,54,3,2,90.4,2,4,1,1,1,On-campus,False,7,2,True
143,23,Male,True,False,International,3.44,1002.0,24,4,1,Business,Full-time,15,Early Decision,Fall,<$30k,True,False,12682,False,2.23,41,1,0,81.9,31,4,3,0,0,Off-campus,False,3,1,True
144,18,Male,False,False,In-state,3.46,1041.0,29,6,3,Computer Science,Full-time,18,Regular,Fall,$30k-$60k,True,False,1317,False,3.01,120,1,1,77.9,1,3,3,5,0,On-campus,False,3,0,False
145,20,Female,True,False,Out-of-state,2.54,1178.0,23,6,4,Computer Science,Full-time,15,Early Decision,Fall,$100k+,True,False,3152,False,1.39,6,2,1,62.4,30,2,1,1,1,On-campus,True,4,12,True
146,18,Male,False,False,In-state,2.97,926.0,22,4,3,Business,Full-time,12,Early Decision,Fall,$60k-$100k,False,False,9624,False,1.11,21,0,0,88.4,18,5,2,1,1,At home,False,33,0,False
147,17,Female,True,False,Out-of-state,3.65,1156.0,23,5,2,Business,Part-time,6,Transfer,Fall,<$30k,False,False,34798,True,2.17,13,0,0,79.6,27,3,1,1,1,On-campus,False,32,6,False
148,22,Female,True,False,Out-of-state,3.25,1261.0,30,5,10,Engineering,Full-time,12,Early Decision,Fall,$30k-$60k,True,False,446,False,1.74,57,0,0,87.4,18,6,5,0,3,Off-campus,False,14,19,True
149,19,Male,True,False,International,3.61,963.0,22,7,4,Computer Science,Full-time,18,Regular,Fall,$30k-$60k,True,False,30903,True,3.47,18,0,3,71.7,7,4,1,1,1,At home,False,6,9,False
150,23,Male,True,True,In-state,3.46,1321.0,17,1,1,Health Sciences,Full-time,12,Regular,Spring,$30k-$60k,False,False,973,True,2.95,7,3,0,87.1,22,4,1,1,0,On-campus,False,11,0,False
151,21,Male,False,False,In-state,3.6,1108.0,25,7,5,Education,Full-time,18,Regular,Fall,$30k-$60k,True,False,5196,False,1.86,5,1,1,74.9,5,3,2,0,2,Off-campus,False,16,9,True
152,19,Female,False,False,In-state,2.88,1135.0,16,3,4,Education,Full-time,18,Regular,Fall,$60k-$100k,True,True,6211,False,2.31,28,2,1,90.0,18,2,3,2,2,On-campus,False,13,1,False
153,17,Female,False,False,In-state,3.6,1501.0,28,5,1,Arts & Sciences,Full-time,18,Regular,Fall,$100k+,True,False,2470,False,2.877533333333333,109,1,0,86.9,33,2,3,0,1,On-campus,False,8,7,False
154,18,Male,True,False,In-state,3.41,1256.0,34,0,2,Computer Science,Full-time,15,Regular,Fall,$30k-$60k,True,True,9426,False,2.19,5,1,1,71.2,1,3,1,2,2,Off-campus,True,1,16,False
155,23,Male,False,False,Out-of-state,2.7,1244.0,25,2,4,Health Sciences,Full-time,15,Regular,Fall,$60k-$100k,False,True,1629,True,2.37,27,0,0,84.4,17,6,2,3,0,On-campus,False,40,10,False
156,18,Male,False,False,Out-of-state,3.73,1256.0,24,3,1,Engineering,Full-time,18,Regular,Fall,<$30k,False,True,8928,False,2.877533333333333,70,2,0,98.7,20,1,4,5,2,Off-campus,False,28,4,True
157,20,Female,False,False,In-state,3.62,1188.0,28,1,1,Education,Full-time,15,Regular,Summer,$100k+,False,True,5365,False,1.99,67,0,1,90.9,1,4,1,1,3,On-campus,False,29,2,False
158,17,Male,False,False,International,3.64,1314.0,23,5,1,Health Sciences,Full-time,12,Early Decision,Fall,$60k-$100k,True,True,6992,False,2.9,3,2,0,66.7,16,9,3,2,2,On-campus,False,29,15,True
159,17,Male,True,False,In-state,3.09,1028.0,22,5,3,Engineering,Full-time,18,Regular,Fall,$100k+,True,False,6440,False,3.68,1,0,1,60.6,2,3,4,2,0,Commuter,False,7,6,True
160,21,Female,False,False,In-state,3.87,1147.0,26,4,3,Health Sciences,Full-time,18,Regular,Fall,$30k-$60k,True,False,2362,True,4.0,25,0,0,93.0,0,4,2,4,3,Off-campus,False,11,10,False
161,19,Female,False,False,In-state,2.94,1049.0,17,2,2,Arts & Sciences,Full-time,18,Regular,Spring,$60k-$100k,True,False,23422,False,2.92,63,1,0,70.2,1,7,1,3,2,Off-campus,False,23,3,False
162,22,Female,True,False,In-state,3.58,1351.0,30,3,0,Engineering,Full-time,15,Regular,Fall,$60k-$100k,False,True,8139,False,2.34,7,0,1,97.2,10,8,2,1,1,Commuter,False,5,26,False
163,19,Male,True,False,Out-of-state,2.79,1199.0,23,3,4,Social Sciences,Full-time,18,Early Decision,Spring,$30k-$60k,True,True,9811,False,2.25,2,1,2,79.8,41,5,1,1,1,On-campus,False,0,13,False
164,18,Male,False,False,In-state,3.42,1102.0,25,4,7,Business,Full-time,12,Regular,Fall,<$30k,True,False,574,False,3.82,53,0,0,84.1,24,2,3,5,0,Off-campus,False,0,27,False
165,21,Male,False,False,In-state,2.91,1463.0,25,4,2,Business,Full-time,15,Regular,Fall,$60k-$100k,True,False,66168,False,4.0,64,2,1,79.8,31,4,5,1,0,Off-campus,False,0,4,True
166,19,Female,False,True,In-state,3.68,1094.0,27,2,2,Education,Full-time,12,Regular,Fall,$60k-$100k,False,False,25186,False,3.66,120,1,1,92.7,4,5,0,1,2,On-campus,False,10,7,False
167,25,Male,True,False,In-state,3.65,1123.0,25,2,3,Health Sciences,Full-time,15,Early Decision,Fall,$30k-$60k,False,False,23355,True,3.11,17,1,0,54.9,8,4,1,0,2,On-campus,False,23,21,True
168,26,Female,True,False,International,3.52,976.0,25,5,3,Engineering,Full-time,18,Regular,Fall,$100k+,True,False,1681,False,2.85,12,1,0,59.1,0,7,3,0,4,On-campus,False,8,3,True
169,17,Female,False,False,Out-of-state,2.81,1130.0,24,4,3,Social Sciences,Part-time,3,Early Decision,Spring,$100k+,True,False,35610,False,2.76,11,1,0,73.8,4,2,1,1,2,Off-campus,True,3,0,False
170,21,Male,False,False,In-state,4.0,1387.0,20,2,2,Health Sciences,Full-time,15,Regular,Spring,<$30k,True,False,265,False,1.89,0,1,0,78.7,17,3,2,2,0,On-campus,False,35,5,False
171,19,Male,False,False,In-state,2.88,966.0,17,1,1,Health Sciences,Full-time,15,Regular,Fall,$100k+,True,False,4011,True,2.86,13,0,1,79.1,0,2,4,1,0,Off-campus,False,4,0,False
172,23,Male,False,False,In-state,2.62,1296.0,23,1,1,Arts & Sciences,Full-time,12,Regular,Fall,<$30k,True,True,4979,True,2.21,120,0,0,84.3,14,1,0,3,0,Off-campus,False,27,7,False
173,20,Male,False,False,In-state,2.34,1084.0,24,2,5,Arts & Sciences,Full-time,12,Regular,Fall,$30k-$60k,False,True,17312,False,3.02,1,0,1,48.0,17,2,1,0,0,Off-campus,False,6,1,True
174,23,Non-binary,True,False,International,3.33,1433.0,21,1,2,Computer Science,Full-time,18,Regular,Fall,$30k-$60k,False,False,9843,False,3.13,27,0,0,87.8,3,4,2,2,1,On-campus,False,10,17,False
175,20,Male,False,False,In-state,3.58,1151.0,21,2,1,Business,Full-time,12,Regular,Fall,$60k-$100k,False,True,905,False,1.5,33,0,0,80.4,10,10,3,1,1,Off-campus,False,15,4,False
176,17,Male,False,False,In-state,2.5,1151.7961403508773,26,4,2,Education,Full-time,12,Regular,Spring,<$30k,True,True,2416,False,2.93,80,1,0,80.8,22,3,1,5,1,Commuter,False,23,2,False
177,24,Female,True,False,In-state,2.65,1067.0,18,3,2,Social Sciences,Part-time,3,Regular,Fall,<$30k,True,False,4225,False,2.8,54,2,1,85.7,12,3,5,2,1,On-campus,False,26,19,False
178,19,Female,True,False,In-state,3.26,998.0,19,4,7,Arts & Sciences,Full-time,15,Regular,Summer,$100k+,True,True,8017,False,2.62,29,1,0,94.1,0,5,1,2,1,On-campus,False,0,1,False
179,23,Female,True,False,Out-of-state,2.6,1151.7961403508773,16,1,1,Arts & Sciences,Full-time,18,Regular,Fall,$30k-$60k,False,False,4905,False,2.877533333333333,19,1,0,62.9,25,1,1,4,3,On-campus,False,14,0,True
180,18,Male,True,False,In-state,2.84,1001.0,24,3,5,Engineering,Full-time,12,Transfer,Fall,$30k-$60k,True,False,3660,False,2.64,16,0,1,79.6,1,5,2,3,2,Off-campus,False,7,6,False
181,19,Male,True,False,In-state,3.12,1057.0,22,3,2,Computer Science,Full-time,12,Regular,Fall,$60k-$100k,True,False,31552,True,2.43,120,2,1,82.7,1,6,3,0,2,On-campus,False,38,5,True
182,21,Female,False,False,In-state,3.03,1288.0,23,3,6,Engineering,Full-time,12,Regular,Fall,$60k-$100k,True,False,6796,True,2.88,80,1,0,61.6,5,4,4,2,0,On-campus,False,14,2,True
183,17,Male,False,False,In-state,2.84,1309.0,22,4,1,Arts & Sciences,Full-time,15,Regular,Fall,$60k-$100k,True,False,24952,False,2.43,21,0,0,85.2,60,4,0,1,1,On-campus,True,11,5,False
184,19,Female,False,False,In-state,3.05,1174.0,31,5,2,Computer Science,Full-time,15,Early Decision,Fall,$60k-$100k,True,False,33456,False,2.87,39,2,0,91.3,0,4,1,1,1,Off-campus,False,18,9,True
185,17,Female,False,True,In-state,2.73,1164.0,19,2,3,Arts & Sciences,Full-time,15,Regular,Fall,<$30k,True,True,5344,False,2.25,51,1,1,66.7,6,3,1,0,1,On-campus,False,38,3,True
186,22,Male,False,False,In-state,3.28,1077.0,23,3,3,Business,Full-time,12,Regular,Fall,<$30k,True,True,6107,False,2.74,13,0,0,43.8,7,4,2,1,2,At home,False,2,23,False
187,18,Male,False,False,In-state,2.79,1063.0,21,5,0,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,True,True,10011,False,2.67,17,0,0,75.3,0,3,3,1,1,On-campus,False,23,9,False
188,19,Female,False,False,In-state,2.87,1091.0,23,2,5,Engineering,Full-time,15,Regular,Spring,$30k-$60k,True,False,13653,False,2.46,120,0,0,70.2,14,5,1,0,2,Commuter,False,5,13,False
189,20,Male,True,False,In-state,3.4,1278.0,28,4,5,Engineering,Full-time,15,Regular,Fall,$100k+,False,False,30007,False,3.29,119,2,1,86.6,3,2,7,2,1,Commuter,False,25,19,True
190,17,Male,False,False,In-state,3.81,1146.0,26,7,0,Health Sciences,Full-time,15,Transfer,Fall,$30k-$60k,True,False,12068,False,2.19,19,0,1,79.8,5,3,2,2,3,At home,False,11,17,False
191,19,Female,False,False,In-state,3.13,1117.0,18,3,2,Business,Full-time,15,Early Decision,Fall,$100k+,False,True,6644,True,2.49,66,0,0,68.6,11,3,4,0,3,Off-campus,True,3,0,False
192,17,Female,False,False,In-state,3.98,1004.0,30,5,2,Engineering,Full-time,18,Early Decision,Fall,$30k-$60k,True,True,13850,True,2.65,1,0,0,84.4,7,5,3,0,2,On-campus,False,10,12,False
193,23,Female,True,False,Out-of-state,3.95,1373.0,30,2,4,Business,Full-time,15,Regular,Spring,<$30k,False,False,8573,False,2.57,5,1,0,72.6,27,2,2,0,1,Commuter,False,16,40,False
194,18,Male,False,False,In-state,2.33,1027.0,16,2,2,Education,Full-time,18,Regular,Fall,$60k-$100k,True,False,4788,False,3.71,120,0,1,90.8,20,5,2,1,2,Off-campus,False,0,0,False
195,17,Male,True,False,In-state,3.84,1151.0,18,1,3,Education,Full-time,18,Regular,Fall,$100k+,False,False,11136,False,2.877533333333333,69,1,1,59.6,22,3,2,2,1,Off-campus,False,38,1,False
196,18,Female,False,False,In-state,2.8,1148.0,24,3,4,Business,Full-time,18,Regular,Fall,$60k-$100k,True,False,4734,False,3.01,49,0,0,89.9,1,9,3,1,0,On-campus,False,24,2,False
197,20,Female,True,False,In-state,3.59,1275.0,25,4,3,Engineering,Full-time,15,Transfer,Fall,$100k+,True,False,3124,True,3.04,60,1,2,89.1,23,5,2,0,3,On-campus,False,2,3,True
198,22,Male,False,False,In-state,2.84,1364.0,18,3,1,Business,Full-time,15,Transfer,Fall,<$30k,True,False,29371,True,2.44,120,0,2,93.6,22,2,4,2,0,Off-campus,False,7,33,False
199,21,Female,True,False,In-state,2.78,1257.0,28,2,1,Education,Part-time,9,Regular,Spring,$60k-$100k,True,False,5872,False,3.56,120,0,0,93.1,27,3,2,0,1,At home,False,6,10,False
200,18,Male,False,False,In-state,3.43,1308.0,18,1,0,Business,Full-time,18,Regular,Spring,$100k+,True,False,1191,False,2.67,120,0,1,82.6,27,5,3,1,2,On-campus,False,3,2,False
201,21,Female,False,False,In-state,3.22,1076.0,21,2,4,Business,Full-time,15,Early Decision,Fall,<$30k,True,False,35788,False,2.877533333333333,66,0,0,75.0,8,7,1,2,2,On-campus,False,21,1,True
202,17,Male,False,False,In-state,2.96,1250.0,26,3,2,Arts & Sciences,Part-time,3,Early Decision,Fall,$100k+,False,False,4033,True,2.68,15,0,1,42.1,14,1,0,1,2,At home,False,48,30,True
203,24,Female,False,False,In-state,3.71,1075.0,33,3,3,Engineering,Full-time,12,Early Decision,Fall,$60k-$100k,True,True,50396,False,2.32,2,0,0,79.8,5,4,3,1,1,At home,False,14,1,False
204,19,Male,True,True,Out-of-state,3.38,1061.0,16,3,2,Business,Full-time,12,Early Decision,Fall,$30k-$60k,True,True,4261,False,4.0,102,0,0,87.0,11,5,4,0,0,On-campus,False,9,6,False
205,17,Male,False,False,In-state,4.0,1142.0,20,3,4,Arts & Sciences,Full-time,18,Regular,Fall,<$30k,False,False,42183,False,3.95,66,0,1,86.8,3,7,1,2,1,On-campus,False,33,8,True
206,17,Male,False,False,Out-of-state,3.91,1299.0,26,4,0,Arts & Sciences,Full-time,15,Regular,Summer,<$30k,True,True,1564,False,2.4,34,1,0,83.2,7,4,0,3,0,On-campus,False,33,1,False
207,18,Female,False,False,In-state,2.89,1097.0,28,2,2,Health Sciences,Full-time,15,Regular,Fall,$30k-$60k,False,False,21659,False,4.0,6,0,1,83.4,2,4,4,0,2,Commuter,False,11,20,True
208,22,Male,True,False,In-state,3.33,1149.0,16,2,1,Education,Full-time,15,Regular,Fall,$100k+,True,False,3308,False,3.97,32,3,0,68.9,6,4,4,1,6,On-campus,False,14,8,True
209,22,Female,True,False,Out-of-state,3.54,1123.0,22,5,6,Computer Science,Full-time,18,Early Decision,Fall,$100k+,True,False,8483,False,2.41,120,1,0,79.8,8,4,4,0,1,Off-campus,False,50,40,False
210,21,Female,True,False,In-state,3.67,1143.0,20,1,3,Engineering,Full-time,15,Regular,Fall,$100k+,True,False,32460,False,3.52,9,1,0,63.3,11,4,4,2,0,On-campus,False,18,2,False
211,23,Male,True,True,In-state,3.0,999.0,31,1,2,Arts & Sciences,Full-time,18,Regular,Spring,$30k-$60k,False,False,11904,False,3.24,14,0,4,93.9,13,4,0,1,3,On-campus,False,2,36,True
212,18,Female,False,False,In-state,3.42,1232.0,25,3,4,Computer Science,Full-time,12,Regular,Fall,$100k+,True,False,17432,True,3.12,14,1,0,79.8,23,3,2,3,2,Off-campus,False,4,5,False
213,21,Female,True,False,In-state,2.8,1275.0,19,2,4,Education,Full-time,18,Transfer,Fall,$100k+,False,False,27057,False,3.28,3,0,0,86.3,15,6,1,1,2,Off-campus,False,23,0,False
214,22,Male,True,False,In-state,2.83,1042.0,25,1,4,Business,Full-time,15,Regular,Fall,$60k-$100k,True,True,1153,True,2.96,33,0,0,92.9,3,6,3,0,0,Off-campus,True,6,7,False
215,21,Female,False,False,In-state,3.27,1085.0,28,0,4,Social Sciences,Full-time,12,Transfer,Fall,$60k-$100k,True,True,1385,False,2.61,55,0,0,74.8,18,5,1,1,4,Off-campus,False,8,20,False
216,29,Male,True,True,In-state,4.0,1307.0,20,4,3,Arts & Sciences,Full-time,12,Regular,Spring,<$30k,False,False,4545,False,3.37,15,1,0,97.2,10,6,2,3,1,At home,False,6,0,False
217,20,Male,False,True,In-state,3.91,1398.0,22,2,4,Engineering,Full-time,12,Regular,Spring,<$30k,True,True,20671,False,4.0,36,1,0,87.9,0,3,3,2,1,Off-campus,True,1,0,False
218,24,Female,True,True,In-state,3.22,1120.0,26,1,2,Engineering,Full-time,15,Transfer,Fall,$60k-$100k,False,False,33444,True,2.877533333333333,70,2,0,66.3,3,5,2,2,0,On-campus,False,8,17,True
219,25,Male,True,False,In-state,2.94,1035.0,26,2,2,Engineering,Full-time,15,Regular,Fall,<$30k,True,False,4286,False,3.09,12,2,0,84.5,5,1,2,2,0,Commuter,True,2,15,True
220,17,Female,False,False,In-state,3.29,1433.0,29,4,1,Health Sciences,Full-time,15,Regular,Fall,$30k-$60k,True,True,15802,False,3.08,8,0,0,82.1,12,5,5,1,2,On-campus,False,20,0,False
221,19,Female,False,False,In-state,3.26,1424.0,21,3,2,Health Sciences,Full-time,18,Regular,Spring,$100k+,True,False,60811,False,1.54,98,1,1,89.0,15,1,1,2,0,Commuter,False,12,9,False
222,17,Female,False,False,In-state,3.14,942.0,21,0,3,Engineering,Full-time,18,Early Decision,Spring,$100k+,True,True,18169,False,2.39,26,0,0,51.5,3,5,2,1,1,Commuter,False,11,1,True
223,17,Female,False,False,In-state,3.09,1162.0,30,6,3,Business,Part-time,6,Regular,Fall,$60k-$100k,True,False,4224,False,3.59,23,1,0,79.8,5,5,3,1,1,Off-campus,False,7,1,False
224,17,Male,True,False,Out-of-state,2.94,1038.0,16,2,3,Business,Full-time,12,Regular,Spring,$100k+,False,False,15081,True,3.29,6,1,0,78.9,18,3,1,5,1,On-campus,False,9,2,False
225,20,Male,False,True,In-state,2.15,1172.0,30,1,3,Engineering,Full-time,12,Regular,Fall,$60k-$100k,True,True,7360,False,2.92,13,1,1,41.7,0,5,1,2,0,On-campus,True,54,24,True
226,17,Female,False,True,Out-of-state,2.68,1217.0,27,2,2,Social Sciences,Full-time,18,Early Decision,Summer,$30k-$60k,False,True,17655,True,3.46,73,2,0,63.4,7,4,3,1,1,On-campus,False,27,10,True
227,17,Female,True,False,In-state,3.61,1033.0,24,1,3,Engineering,Full-time,12,Regular,Summer,$100k+,True,False,8532,True,2.99,6,0,0,55.5,5,7,1,1,2,At home,False,10,6,True
228,23,Female,False,False,In-state,3.93,966.0,30,2,2,Computer Science,Full-time,18,Regular,Spring,<$30k,False,True,4175,False,3.42,18,1,1,74.9,34,4,1,1,0,At home,True,13,6,False
229,23,Male,True,False,In-state,2.95,1075.0,21,5,4,Engineering,Part-time,3,Regular,Spring,<$30k,False,False,2562,True,1.68,120,0,1,52.0,3,3,3,1,1,On-campus,False,36,14,True
230,23,Female,True,False,In-state,3.75,1064.0,30,2,1,Arts & Sciences,Full-time,18,Transfer,Fall,$60k-$100k,False,False,2246,True,2.41,49,0,0,79.7,0,5,3,2,1,On-campus,False,0,2,True
231,17,Female,False,False,In-state,3.27,1109.0,21,2,3,Arts & Sciences,Full-time,15,Regular,Spring,$100k+,True,False,34101,False,3.42,120,0,0,55.8,12,4,6,0,0,On-campus,False,6,0,False
232,24,Female,False,False,In-state,3.86,1155.0,16,2,3,Engineering,Full-time,18,Regular,Fall,$30k-$60k,True,False,895,True,2.92,57,1,0,61.5,5,3,3,3,3,On-campus,False,7,14,False
233,18,Male,False,False,Out-of-state,3.98,1205.0,18,5,3,Business,Full-time,18,Regular,Fall,$30k-$60k,True,False,2523,False,2.85,98,0,2,86.9,19,3,1,0,2,Off-campus,False,3,4,False
234,17,Female,False,False,In-state,3.44,1151.7961403508773,18,4,5,Health Sciences,Full-time,15,Regular,Spring,$30k-$60k,True,False,4072,True,2.28,24,2,1,65.1,53,3,0,1,1,Commuter,False,2,4,False
235,17,Male,False,False,In-state,3.88,1424.0,31,2,5,Education,Part-time,9,Regular,Fall,$100k+,False,True,13490,False,2.38,10,0,0,79.8,3,2,0,1,1,On-campus,False,10,0,False
236,17,Male,True,False,In-state,2.68,1281.0,18,2,1,Computer Science,Part-time,3,Regular,Fall,$100k+,True,True,14517,True,2.877533333333333,26,1,1,69.7,13,3,3,2,0,Off-campus,False,43,7,True
237,18,Female,True,False,In-state,2.89,1072.0,19,0,4,Computer Science,Full-time,15,Early Decision,Fall,$60k-$100k,True,True,34439,False,3.47,37,0,1,91.4,2,6,2,2,2,Off-campus,False,78,2,True
238,18,Female,False,False,In-state,3.29,1000.0,23,3,3,Health Sciences,Part-time,6,Regular,Fall,$60k-$100k,True,False,2137,False,1.47,4,1,0,57.1,24,6,1,3,1,On-campus,False,7,12,True
239,20,Male,False,True,Out-of-state,3.35,937.0,20,4,3,Business,Full-time,15,Regular,Fall,$30k-$60k,False,False,5329,True,3.02,3,0,0,70.2,4,2,2,2,3,On-campus,False,27,17,False
240,19,Female,False,False,In-state,3.74,1316.0,22,4,0,Health Sciences,Full-time,15,Regular,Fall,$30k-$60k,True,False,2020,False,2.8,36,0,1,91.5,4,8,1,1,1,At home,False,21,2,False
241,22,Male,False,False,In-state,3.3,1468.0,22,1,4,Health Sciences,Full-time,12,Regular,Fall,$100k+,True,False,392,False,2.877533333333333,1,0,0,93.2,5,3,2,0,2,Commuter,False,6,14,False
242,17,Male,False,False,In-state,3.76,1062.0,27,1,3,Business,Full-time,15,Regular,Spring,<$30k,True,False,991,False,2.877533333333333,95,0,0,55.6,4,0,1,2,0,Off-campus,False,22,16,True
243,17,Male,False,False,In-state,3.72,1102.0,23,1,3,Computer Science,Full-time,15,Early Decision,Spring,$100k+,False,False,33883,False,3.25,65,0,0,54.8,16,3,0,1,0,Off-campus,False,1,2,False
244,18,Female,True,False,Out-of-state,3.49,822.0,22,4,2,Arts & Sciences,Full-time,12,Transfer,Fall,$100k+,True,True,23763,False,2.88,37,2,0,89.3,9,6,0,1,0,On-campus,False,9,40,False
245,21,Male,True,False,In-state,3.69,1014.0,25,3,2,Social Sciences,Full-time,15,Regular,Spring,$30k-$60k,True,True,13688,False,3.12,120,1,0,87.4,1,2,1,1,1,Off-campus,False,30,9,False
246,22,Male,True,False,In-state,2.81,1304.0,17,3,2,Engineering,Full-time,12,Regular,Fall,$30k-$60k,True,False,30043,False,2.41,18,1,2,58.0,0,4,3,2,0,On-campus,False,18,32,False
247,19,Female,False,False,In-state,4.0,908.0,17,6,2,Business,Full-time,15,Regular,Fall,$60k-$100k,True,False,20294,False,2.45,24,1,1,70.8,6,5,1,3,2,Commuter,False,5,7,True
